,Genetics_Records
1364,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=310&GenusName=Lota&SpeciesName=lota
1365,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3212&GenusName=Lucania&SpeciesName=parva
1366,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23592&GenusName=Luciobarbus&SpeciesName=bocagei
1367,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4637&GenusName=Luciobarbus&SpeciesName=brachycephalus
1368,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9585&GenusName=Luciobarbus&SpeciesName=comizo
1369,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=46094&GenusName=Luciobarbus&SpeciesName=graellsii
1370,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9592&GenusName=Luciobarbus&SpeciesName=microcephalus
1371,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23605&GenusName=Luciobarbus&SpeciesName=sclateri
1372,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23606&GenusName=Luciobarbus&SpeciesName=steindachneri
1373,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=54895&GenusName=Luciobrama&SpeciesName=macrocephalus
1374,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23712&GenusName=Luciogobius&SpeciesName=grandis
1375,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15822&GenusName=Luciogobius&SpeciesName=guttatus
1376,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3786&GenusName=Lumpenus&SpeciesName=fabricii
1377,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1407&GenusName=Lutjanus&SpeciesName=argentimaculatus
1378,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1423&GenusName=Lutjanus&SpeciesName=campechanus
1379,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=266&GenusName=Lutjanus&SpeciesName=griseus
1380,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=156&GenusName=Lutjanus&SpeciesName=kasmira
1381,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=162&GenusName=Lutjanus&SpeciesName=malabaricus
1382,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=177&GenusName=Lutjanus&SpeciesName=sanguineus
1383,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2849&GenusName=Luxilus&SpeciesName=chrysocephalus
1384,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2851&GenusName=Luxilus&SpeciesName=cornutus
1385,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2887&GenusName=Luxilus&SpeciesName=pilsbryi
1386,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4246&GenusName=Lyopsetta&SpeciesName=exilis
1387,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2821&GenusName=Lythrurus&SpeciesName=ardens
1388,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2829&GenusName=Lythrurus&SpeciesName=bellus
1389,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2858&GenusName=Lythrurus&SpeciesName=fumeus
1390,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2892&GenusName=Lythrurus&SpeciesName=roseipinnis
1391,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2910&GenusName=Lythrurus&SpeciesName=umbratilis
1392,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2778&GenusName=Macrhybopsis&SpeciesName=aestivalis
1393,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5152&GenusName=Macrognathus&SpeciesName=aculeatus
1394,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10147&GenusName=Macrognathus&SpeciesName=pancalus
1395,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4795&GenusName=Macropodus&SpeciesName=ocellatus
1396,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4777&GenusName=Macropodus&SpeciesName=opercularis
1397,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2087&GenusName=Malapterurus&SpeciesName=electricus
1398,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10142&GenusName=Margariscus&SpeciesName=margarita
1399,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6300&GenusName=Marosatherina&SpeciesName=ladigesi
1400,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10140&GenusName=Mastacembelus&SpeciesName=armatus
1401,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4780&GenusName=Mayaheros&SpeciesName=beani
1402,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2802&GenusName=Meda&SpeciesName=fulgida
1403,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3597&GenusName=Medialuna&SpeciesName=californiensis
1404,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=49946&GenusName=Megalancistrus&SpeciesName=parananus
1405,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12207&GenusName=Megalechis&SpeciesName=picta
1406,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53287&GenusName=Megaleporinus&SpeciesName=conirostris
1407,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53291&GenusName=Megaleporinus&SpeciesName=elongatus
1408,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=52574&GenusName=Megaleporinus&SpeciesName=macrocephalus
1409,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23445&GenusName=Megaleporinus&SpeciesName=obtusidens
1410,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51875&GenusName=Megaleporinus&SpeciesName=reinhardti
1411,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25647&GenusName=Megaleporinus&SpeciesName=trifasciatus
1412,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=285&GenusName=Megalobrama&SpeciesName=amblycephala
1413,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4789&GenusName=Megalobrama&SpeciesName=terminalis
1414,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1079&GenusName=Megalops&SpeciesName=atlanticus
1415,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=227&GenusName=Megalops&SpeciesName=cyprinoides
1416,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10457&GenusName=Megupsilon&SpeciesName=aporus
1417,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2343&GenusName=Melanochromis&SpeciesName=auratus
1418,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22685&GenusName=Melanotaenia&SpeciesName=fluviatilis
1419,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11306&GenusName=Melanotaenia&SpeciesName=maccullochi
1420,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11307&GenusName=Melanotaenia&SpeciesName=nigrans
1421,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5838&GenusName=Melichthys&SpeciesName=vidua
1422,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3240&GenusName=Membras&SpeciesName=martinica
1423,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3241&GenusName=Menidia&SpeciesName=beryllina
1424,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=339&GenusName=Menidia&SpeciesName=menidia
1425,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=409&GenusName=Menticirrhus&SpeciesName=americanus
1426,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=411&GenusName=Menticirrhus&SpeciesName=littoralis
1427,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=323&GenusName=Merluccius&SpeciesName=bilinearis
1428,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=326&GenusName=Merluccius&SpeciesName=productus
1429,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16305&GenusName=Mesogobius&SpeciesName=batrachocephalus
1430,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23487&GenusName=Mesopristes&SpeciesName=cancellatus
1431,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11937&GenusName=Metynnis&SpeciesName=hypsauchen
1432,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26527&GenusName=Metynnis&SpeciesName=lippincottianus
1433,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53328&GenusName=Metynnis&SpeciesName=mola
1434,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13139&GenusName=Meuschenia&SpeciesName=scaber
1435,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7804&GenusName=Microcanthus&SpeciesName=strigatus
1436,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4991&GenusName=Microchirus&SpeciesName=ocellatus
1437,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10030&GenusName=Microctenopoma&SpeciesName=ansorgii
1438,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1879&GenusName=Microgadus&SpeciesName=proximus
1439,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16297&GenusName=Microlipophrys&SpeciesName=canevae
1440,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=31&GenusName=Micromesistius&SpeciesName=poutassou
1441,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3636&GenusName=Micrometrus&SpeciesName=minimus
1442,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25588&GenusName=Microphysogobio&SpeciesName=longidorsalis
1443,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25587&GenusName=Microphysogobio&SpeciesName=yaluensis
1444,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7620&GenusName=Micropogonias&SpeciesName=furnieri
1445,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=408&GenusName=Micropogonias&SpeciesName=undulatus
1446,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3382&GenusName=Micropterus&SpeciesName=dolomieu
1447,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3384&GenusName=Micropterus&SpeciesName=punctulatus
1448,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3385&GenusName=Micropterus&SpeciesName=salmoides
1449,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3386&GenusName=Micropterus&SpeciesName=treculii
1450,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=51183&GenusName=Microschemobrycon&SpeciesName=casiquiare
1451,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8559&GenusName=Microstomus&SpeciesName=achne
1452,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4247&GenusName=Microstomus&SpeciesName=pacificus
1453,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12305&GenusName=Mikrogeophagus&SpeciesName=ramirezi
1454,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53344&GenusName=Mimagoniates&SpeciesName=microlepis
1455,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2996&GenusName=Minytrema&SpeciesName=melanops
1456,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3016&GenusName=Misgurnus&SpeciesName=anguillicaudatus
1457,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=60796&GenusName=Misgurnus&SpeciesName=buphoensis
1458,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4790&GenusName=Misgurnus&SpeciesName=fossilis
1459,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14483&GenusName=Misgurnus&SpeciesName=mizolepis
1460,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2587&GenusName=Mobula&SpeciesName=japanica
1461,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26473&GenusName=Moenkhausia&SpeciesName=collettii
1462,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=50895&GenusName=Moenkhausia&SpeciesName=costae
1463,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26474&GenusName=Moenkhausia&SpeciesName=intermedia
1464,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12391&GenusName=Moenkhausia&SpeciesName=oligolepis
1465,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10664&GenusName=Moenkhausia&SpeciesName=pittieri
1466,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10674&GenusName=Moenkhausia&SpeciesName=sanctaefilomenae
1467,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22759&GenusName=Mogurnda&SpeciesName=mogurnda
1468,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8183&GenusName=Monocentris&SpeciesName=japonica
1469,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5807&GenusName=Monodactylus&SpeciesName=argenteus
1470,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9915&GenusName=Monodactylus&SpeciesName=sebae
1471,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4663&GenusName=Monopterus&SpeciesName=albus
1472,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5337&GenusName=Monopterus&SpeciesName=cuchia
1473,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7510&GenusName=Mordacia&SpeciesName=mordax
1474,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6084&GenusName=Mordacia&SpeciesName=praecox
1475,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8767&GenusName=Mormyrus&SpeciesName=kannume
1476,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=355&GenusName=Morone&SpeciesName=americana
1477,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=353&GenusName=Morone&SpeciesName=saxatilis
1478,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3003&GenusName=Moxostoma&SpeciesName=duquesnii
1479,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3004&GenusName=Moxostoma&SpeciesName=erythrurum
1480,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=3008&GenusName=Moxostoma&SpeciesName=macrolepidotum
1481,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=785&GenusName=Mugil&SpeciesName=cephalus
1482,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1086&GenusName=Mugil&SpeciesName=curema
1483,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1090&GenusName=Mugil&SpeciesName=liza
1484,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23191&GenusName=Mugilogobius&SpeciesName=abei
1485,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=14063&GenusName=Mullus&SpeciesName=argentinae
1486,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=790&GenusName=Mullus&SpeciesName=barbatus+barbatus
1487,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25966&GenusName=Mullus&SpeciesName=barbatus+ponticus
1488,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1327&GenusName=Mullus&SpeciesName=surmuletus
1489,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1729&GenusName=Muraena&SpeciesName=helena
1490,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=298&GenusName=Muraenesox&SpeciesName=cinereus
1491,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7124&GenusName=Muraenolepis&SpeciesName=marmorata
1492,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5938&GenusName=Mustelus&SpeciesName=asterias
1493,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2538&GenusName=Mustelus&SpeciesName=californicus
1494,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2539&GenusName=Mustelus&SpeciesName=canis
1495,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5941&GenusName=Mustelus&SpeciesName=manazo
1496,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2542&GenusName=Mustelus&SpeciesName=norrisi
1497,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9386&GenusName=Mycteroperca&SpeciesName=acutirostris
1498,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1211&GenusName=Mycteroperca&SpeciesName=interstitialis
1499,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1215&GenusName=Mycteroperca&SpeciesName=tigris
1500,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4490&GenusName=Myctophum&SpeciesName=nitidulum
1501,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=16715&GenusName=Myctophum&SpeciesName=phengodes
1502,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11943&GenusName=Myleus&SpeciesName=pacu
1503,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4330&GenusName=Myliobatis&SpeciesName=aquila
1504,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2582&GenusName=Myliobatis&SpeciesName=californica
1505,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1251&GenusName=Myliobatis&SpeciesName=freminvillei
1506,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12964&GenusName=Myliobatis&SpeciesName=tobijei
1507,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2804&GenusName=Mylocheilus&SpeciesName=caurinus
1508,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2805&GenusName=Mylopharodon&SpeciesName=conocephalus
1509,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4602&GenusName=Mylopharyngodon&SpeciesName=piceus
1510,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=53334&GenusName=Myloplus&SpeciesName=arnoldi
1511,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11944&GenusName=Myloplus&SpeciesName=rubripinnis
1512,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12977&GenusName=Mylossoma&SpeciesName=duriventre
1513,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4120&GenusName=Myoxocephalus&SpeciesName=octodecemspinosus
1514,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=1329&GenusName=Myoxocephalus&SpeciesName=scorpius
1515,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5495&GenusName=Mystus&SpeciesName=bleekeri
1516,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5140&GenusName=Mystus&SpeciesName=cavasius
1517,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5139&GenusName=Mystus&SpeciesName=gulio
1518,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=26715&GenusName=Mystus&SpeciesName=mysticetus
1519,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=13310&GenusName=Mystus&SpeciesName=oculatus
1520,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=24731&GenusName=Mystus&SpeciesName=tengara
1521,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5137&GenusName=Mystus&SpeciesName=vittatus
1522,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2513&GenusName=Myxine&SpeciesName=glutinosa
1523,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12304&GenusName=Myxocyprinus&SpeciesName=asiaticus
1524,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=27741&GenusName=Nandopsis&SpeciesName=tetracanthus
1525,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10260&GenusName=Nandus&SpeciesName=nandus
1526,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11180&GenusName=Nannacara&SpeciesName=anomala
1527,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2734&GenusName=Nannobrachium&SpeciesName=regale
1528,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5371&GenusName=Nannobrachium&SpeciesName=ritteri
1529,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10750&GenusName=Nannostomus&SpeciesName=beckfordi
1530,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10754&GenusName=Nannostomus&SpeciesName=eques
1531,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11917&GenusName=Nannostomus&SpeciesName=harrisoni
1532,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11919&GenusName=Nannostomus&SpeciesName=marginatus
1533,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10758&GenusName=Nannostomus&SpeciesName=trifasciatus
1534,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10761&GenusName=Nannostomus&SpeciesName=unifasciatus
1535,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2551&GenusName=Narcine&SpeciesName=brasiliensis
1536,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=15438&GenusName=Narke&SpeciesName=japonica
1537,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=59777&GenusName=Nectamia&SpeciesName=fusca
1538,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=897&GenusName=Negaprion&SpeciesName=brevirostris
1539,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=47466&GenusName=Nemadoras&SpeciesName=humeralis
1540,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=25385&GenusName=Nemapteryx&SpeciesName=nenga
1541,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10683&GenusName=Nematobrycon&SpeciesName=palmeri
1542,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11882&GenusName=Nematolebias&SpeciesName=whitei
1543,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4512&GenusName=Neoceratodus&SpeciesName=forsteri
1544,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=23496&GenusName=Neoditrema&SpeciesName=ransonnetii
1545,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5707&GenusName=Neoglyphidodon&SpeciesName=melas
1546,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=5708&GenusName=Neoglyphidodon&SpeciesName=nigroris
1547,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=11988&GenusName=Neoglyphidodon&SpeciesName=oxyodon
1548,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12019&GenusName=Neogobius&SpeciesName=melanostomus
1549,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=48268&GenusName=Neogobius&SpeciesName=pallasi
1550,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8670&GenusName=Neolamprologus&SpeciesName=leleupi
1551,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=17431&GenusName=Neolissochilus&SpeciesName=sumatranus
1552,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7113&GenusName=Neopagetopsis&SpeciesName=ionah
1553,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4508&GenusName=Neotrygon&SpeciesName=kuhlii
1554,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=427&GenusName=Nibea&SpeciesName=mitsukurii
1555,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2471&GenusName=Nimbapanchax&SpeciesName=petersi
1556,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9800&GenusName=Nimbapanchax&SpeciesName=viridis
1557,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8076&GenusName=Nipponocypris&SpeciesName=temminckii
1558,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=22941&GenusName=Niwaella&SpeciesName=delicata
1559,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2806&GenusName=Nocomis&SpeciesName=asper
1560,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2809&GenusName=Nocomis&SpeciesName=leptocephalus
1561,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2810&GenusName=Nocomis&SpeciesName=micropogon
1562,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6319&GenusName=Nosferatu&SpeciesName=labridens
1563,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=276&GenusName=Notemigonus&SpeciesName=crysoleucas
1564,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9854&GenusName=Nothobranchius&SpeciesName=foerschi
1565,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4715&GenusName=Nothobranchius&SpeciesName=guentheri
1566,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8385&GenusName=Nothobranchius&SpeciesName=kirki
1567,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9862&GenusName=Nothobranchius&SpeciesName=melanospilus
1568,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9863&GenusName=Nothobranchius&SpeciesName=microlepis
1569,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=8379&GenusName=Nothobranchius&SpeciesName=orthonotus
1570,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9865&GenusName=Nothobranchius&SpeciesName=palmqvisti
1571,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9866&GenusName=Nothobranchius&SpeciesName=patrizii
1572,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9868&GenusName=Nothobranchius&SpeciesName=rachovii
1573,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=9849&GenusName=Nothobranchius&SpeciesName=thierryi
1574,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=6277&GenusName=Notholebias&SpeciesName=minimus
1575,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=7990&GenusName=Notopterus&SpeciesName=notopterus
1576,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2531&GenusName=Notorynchus&SpeciesName=cepedianus
1577,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2735&GenusName=Notoscopelus&SpeciesName=resplendens
1578,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4702&GenusName=Notothenia&SpeciesName=coriiceps
1579,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=4701&GenusName=Notothenia&SpeciesName=cyanobrancha
1580,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=12014&GenusName=Notothenia&SpeciesName=microlepidota
1581,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=468&GenusName=Notothenia&SpeciesName=rossii
1582,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2816&GenusName=Notropis&SpeciesName=amabilis
1583,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=10223&GenusName=Notropis&SpeciesName=ammophilus
1584,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2824&GenusName=Notropis&SpeciesName=atherinoides
1585,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2826&GenusName=Notropis&SpeciesName=atrocaudalis
1586,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2827&GenusName=Notropis&SpeciesName=baileyi
1587,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2831&GenusName=Notropis&SpeciesName=blennius
1588,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2833&GenusName=Notropis&SpeciesName=braytoni
1589,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2752&GenusName=Notropis&SpeciesName=buccatus
1590,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2835&GenusName=Notropis&SpeciesName=buchanani
1591,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2848&GenusName=Notropis&SpeciesName=chrosomus
1592,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2853&GenusName=Notropis&SpeciesName=dorsalis
1593,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2870&GenusName=Notropis&SpeciesName=jemezanus
1594,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2874&GenusName=Notropis&SpeciesName=longirostris
1595,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2877&GenusName=Notropis&SpeciesName=maculatus
1596,https://www.fishbase.de/Genetics/FishGeneticsList.php?ID=2880&GenusName=Notropis&SpeciesName=nubilus
